[0, 0, 0]
           0	         315	        5822	        5967	        4322	        4198	        2344	        2040	        1353	        1232	        6084	        5910	        3926	        4243	        2239	        2224
         315	           0	        6081	        6177	        4545	        4345	        2423	        2257	        1595	        1526	        6315	        6048	        4237	        4515	        2259	        2215
        5747	        6055	           0	         315	        4022	        4255	        5106	        4908	        4632	        4513	        2521	        2568	        1830	        1549	        6039	        6275
        5987	        6191	         315	           0	        4197	        4458	        5263	        5255	        4712	        4822	        2553	        2678	        2181	        1862	        6355	        6573
        4354	        4545	        4081	        4212	           0	         315	        2241	        2399	        3234	        3468	        2482	        2165	        2879	        3013	        3016	        3340
        4172	        4327	        4272	        4428	         315	           0	        2043	        2303	        3027	        3311	        2775	        2476	        3102	        3146	        2687	        3263
        2422	        2419	        5153	        5245	        2253	        1957	           0	         315	        1568	        1659	        4316	        4115	        3323	        3419	         943	        1281
        2161	        2297	        4945	        5186	        2415	        2245	         315	           0	        1238	        1477	        4434	        4127	        3057	        3331	        1083	        1309
        1310	        1554	        4553	        4756	        3245	        3070	        1506	        1310	           0	         315	        4745	        4655	        2682	        2983	        2036	        2171
        1246	        1519	        4484	        4827	        3466	        3312	        1714	        1523	         315	           0	        4784	        4768	        2639	        2936	        2296	        2418
        6082	        6366	        2544	        2568	        2457	        2779	        4354	        4425	        4751	        4861	           0	         315	        2709	        2516	        5281	        5555
        5816	        5964	        2655	        2611	        2257	        2492	        4079	        4114	        4669	        4686	         315	           0	        2592	        2438	        5128	        5310
        3893	        4220	        1852	        2208	        2884	        3042	        3270	        3183	        2677	        2749	        2705	        2593	           0	         315	        4139	        4507
        4250	        4456	        1553	        1936	        3016	        3133	        3366	        3379	        2989	        2999	        2532	        2460	         315	           0	        4550	        4619
        2282	        2268	        6002	        6341	        3001	        2684	        1005	        1097	        2083	        2274	        5283	        5104	        4142	        4516	           0	         315
        2195	        2218	        6314	        6594	        3403	        3147	        1283	        1420	        2198	        2415	        5567	        5403	        4415	        4695	         315	           0

[1, 0, 0]
           0	         315	        5828	        6052	        4328	        4231	        2455	        2167	        1639	        1421	        6098	        5716	        4093	        4260	        1997	        1986
         315	           0	        6149	        6326	        4545	        4336	        2590	        2330	        1795	        1696	        6185	        5948	        4397	        4606	        2039	        2032
        5770	        6039	           0	         315	        4062	        4267	        4650	        4802	        4304	        4296	        2280	        2424	        1889	        1567	        5959	        6195
        6031	        6346	         315	           0	        4227	        4393	        5052	        5008	        4639	        4604	        2365	        2443	        2193	        1905	        6223	        6549
        4357	        4507	        4117	        4179	           0	         315	        2058	        2227	        3103	        3246	        2527	        2188	        2708	        2792	        3032	        3222
        4139	        4328	        4276	        4443	         315	           0	        1911	        2011	        2929	        3200	        2799	        2576	        2936	        2940	        2753	        3050
        2487	        2555	        4711	        5077	        2067	        1806	           0	         315	        1565	        1810	        4124	        3814	        3034	        3175	        1092	        1440
        2230	        2326	        4820	        4994	        2186	        1996	         315	           0	        1189	        1432	        4171	        3951	        2804	        3011	        1204	        1522
        1524	        1778	        4299	        4625	        3113	        2995	        1509	        1217	           0	         315	        4437	        4118	        2456	        2741	        1926	        2135
        1467	        1744	        4260	        4611	        3344	        3241	        1819	        1537	         315	           0	        4490	        4332	        2442	        2708	        2199	        2357
