[0, 0, 0]
           0	           0	           4	           1	           0	          29	          44	          61	           2	           3	          15	          91	           4	           3	          11	           1
           0	           0	          15	           8	           1	           3	           7	          43	          38	          25	          45	          97	           0	          16	           1	          30
           4	          15	           0	           0	          41	          15	          14	          48	          70	          14	           0	          65	          40	           1	          50	          29
           1	           8	           0	           0	           6	           4	           0	          49	          26	          12	           6	          46	           3	          25	          23	          14
           0	           1	          41	           6	           0	           0	           2	           2	          14	           4	           4	          92	          18	           3	           1	           4
          29	           3	          15	           4	           0	           0	          63	          48	          55	           0	           2	           2	           4	           2	           5	          93
          44	           7	          14	           0	           2	          63	           0	           0	           1	          28	          58	          14	          20	          55	          40	          14
          61	          43	          48	          49	           2	          48	           0	           0	          50	          33	           1	           3	          93	           6	           7	          95
           2	          38	          70	          26	          14	          55	           1	          50	           0	           0	          11	           3	           8	          25	          56	           4
           3	          25	          14	          12	           4	           0	          28	          33	           0	           0	          86	          65	          92	          65	           7	           3
          15	          45	           0	           6	           4	           2	          58	           1	          11	          86	           0	           0	           4	          19	           9	           1
          91	          97	          65	          46	          92	           2	          14	           3	           3	          65	           0	           0	          12	           2	          37	           2
           4	           0	          40	           3	          18	           4	          20	          93	           8	          92	           4	          12	           0	           0	           9	          79
           3	          16	           1	          25	           3	           2	          55	           6	          25	          65	          19	           2	           0	           0	          26	          55
          11	           1	          50	          23	           1	           5	          40	           7	          56	           7	           9	          37	           9	          26	           0	           0
           1	          30	          29	          14	           4	          93	          14	          95	           4	           3	           1	           2	          79	          55	           0	           0

[1, 0, 0]
           0	           0	          13	          40	           3	          95	           2	           3	          70	          35	          63	          34	          19	          76	          45	          27
           0	           0	          69	           2	          39	           7	          24	           1	          14	          80	          28	           1	          75	           4	          15	          23
          13	          69	           0	           0	          37	           7	          28	          29	           4	           7	          41	          14	          43	          18	          33	          89
          40	           2	           0	           0	          69	          84	          43	           6	          32	          14	           1	          25	          22	          59	          59	          17
