[0, 0, 0]

[35, 0, 0]
           4	          -7
         264	         151
        7291	          -2
        7491	        -237
        7701	        7287
        7462	        7104
         168	        7473
         401	        7257
        5488	        1683
        5493	        1378
        2274	        5747
        2267	        6043
        1965	        1859
        1656	        1839
        6072	        5227
        6384	        5199

[36, 0, 0]
           4	          -7
         264	         151
        7291	          -2
        7491	        -237
        7701	        7287
        7462	        7104
         168	        7473
         401	        7257
        5488	        1683
        5493	        1378
        2274	        5747
        2267	        6043
        1965	        1859
        1656	        1839
        6072	        5227
        6384	        5199

[37, 0, 0]
           4	          -6
         265	         150
        7290	          -2
        7491	        -237
        7702	        7288
        7462	        7104
         176	        7495
         396	        7266
        5686	        1707
        5687	        1404
        2040	        5747
        2047	        6061
        1947	        1639
        1639	        1634
        6061	        5416
        6369	        5412

[38, 0, 0]
           4	          -6
         265	         150
        7290	          -2
        7491	        -237
        7702	        7288
        7462	        7104
         176	        7495
         396	        7266
        5686	        1707
        5687	        1404
        2040	        5747
        2047	        6061
        1947	        1639
        1639	        1634
        6061	        5416
        6369	        5412

[39, 0, 0]
           4	          -6
         264	         151
        7291	          -2
        7491	        -238
        7701	        7287
        7462	        7104
         182	        7480
         419	        7266
        5906	        1708
        5911	        1402
        1824	        5738
        1848	        6042
        1991	        1392
        1682	        1403
        6050	        5602
        6353	        5624

[40, 0, 0]
           4	          -6
         264	         151
        7291	          -2
        7491	        -238
        7701	        7287
        7462	        7104
         182	        7480
         419	        7266
        5906	        1708
        5911	        1402
        1824	        5738
        1848	        6042
        1991	        1392
        1682	        1403
        6050	        5602
        6353	        5624

[41, 0, 0]
           5	          -6
         263	         152
        7292	          -2
        7491	        -238
        7701	        7288
        7462	        7104
         167	        7464
         407	        7272
        6136	        1717
        6129	        1409
        1949	        5669
        1634	        5694
        1999	        1527
        2012	        1213
        6369	        5456
        6053	        5428

[42, 0, 0]
           5	          -6
         263	         152
        7292	          -2
        7491	        -238
        7701	        7288
        7462	        7104
         167	        7464
         407	        7272
        6136	        1717
        6129	        1409
        1949	        5669
        1634	        5694
        1999	        1527
        2012	        1213
        6369	        5456
        6053	        5428

[43, 0, 0]
           5	          -7
         264	         152
        7291	          -2
        7491	        -238
        7701	        7287
        7462	        7104
         205	        7501
         382	        7258
        6332	        1732
        6348	        1424
        1875	        5448
        1566	        5490
        2222	        1561
        2244	        1243
        6342	        5259
        6055	        5222

[44, 0, 0]
           5	          -7
         264	         152
        7291	          -2
        7491	        -238
        7701	        7287
        7462	        7104
         205	        7501
         382	        7258
        6332	        1732
        6348	        1424
        1875	        5448
        1566	        5490
        2222	        1561
        2244	        1243
        6342	        5259
        6055	        5222

[45, 0, 0]
           4	          -6
         264	         150
        7291	          -2
        7490	        -237
        7702	        7286
        7462	        7105
         227	        7502
         398	        7248
        6517	        1772
        6574	        1465
        1856	        5209
        1541	        5253
        2461	        1540
        2471	        1225
        6352	        5034
        6047	        4990

[46, 0, 0]
           4	          -6
         264	         150
        7291	          -2
        7490	        -237
        7702	        7286
        7462	        7105
         227	        7502
         398	        7248
        6517	        1772
        6574	        1465
        1856	        5209
        1541	        5253
        2461	        1540
        2471	        1225
        6352	        5034
        6047	        4990

[47, 0, 0]
           4	          -6
         265	         150
        7290	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         195	        7471
         413	        7261
        6774	        1810
        6767	        1513
        1790	        4982
        1492	        5039
        2675	        1535
        2693	        1243
        6350	        4803
        6043	        4775

[48, 0, 0]
           4	          -6
         265	         150
        7290	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         195	        7471
         413	        7261
        6774	        1810
        6767	        1513
        1790	        4982
        1492	        5039
        2675	        1535
        2693	        1243
        6350	        4803
        6043	        4775

[49, 0, 0]
           4	          -6
         264	         150
        7290	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         190	        7493
         405	        7267
        7089	        1834
        7081	        1532
        1762	        4658
        1463	        4738
        2992	        1533
        3010	        1232
        6353	        4503
        6056	        4461

[50, 0, 0]
           4	          -6
         264	         150
        7290	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         190	        7493
         405	        7267
        7089	        1834
        7081	        1532
        1762	        4658
        1463	        4738
        2992	        1533
        3010	        1232
        6353	        4503
        6056	        4461

[51, 0, 0]
           4	          -6
         264	         150
        7291	          -2
        7491	        -237
        7702	        7287
        7462	        7104
         203	        7502
         388	        7249
        7383	        1853
        7401	        1537
        1704	        4334
        1390	        4385
        3337	        1544
        3340	        1234
        6356	        4170
        6049	        4134

[52, 0, 0]
           4	          -6
         264	         150
        7291	          -2
        7491	        -237
        7702	        7287
        7462	        7104
         203	        7502
         388	        7249
        7383	        1853
        7401	        1537
        1704	        4334
        1390	        4385
        3337	        1544
        3340	        1234
        6356	        4170
        6049	        4134

[53, 0, 0]
           4	          -6
         264	         151
        7291	          -2
        7491	        -238
        7702	        7287
        7462	        7105
         201	        7483
         386	        7233
        7391	        1847
        7403	        1541
        1660	        4016
        1339	        4051
        3651	        1533
        3660	        1228
        6361	        3832
        6054	        3809

[54, 0, 0]
           4	          -6
         264	         151
        7291	          -2
        7491	        -238
        7702	        7287
        7462	        7105
         201	        7483
         386	        7233
        7391	        1847
        7403	        1541
        1660	        4016
        1339	        4051
        3651	        1533
        3660	        1228
        6361	        3832
        6054	        3809

[55, 0, 0]
           4	          -6
         264	         151
        7290	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         196	        7492
         394	        7251
        7398	        1850
        7399	        1545
        1595	        3704
        1280	        3745
        3964	        1561
        4001	        1257
        6358	        3527
        6051	        3475

[56, 0, 0]
           4	          -6
         264	         151
        7290	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         196	        7492
         394	        7251
        7398	        1850
        7399	        1545
        1595	        3704
        1280	        3745
        3964	        1561
        4001	        1257
        6358	        3527
        6051	        3475

[57, 0, 0]
           4	          -6
         264	         151
        7291	          -2
        7491	        -238
        7702	        7286
        7462	        7105
         204	        7497
         391	        7251
        7694	        1866
        7691	        1569
        1567	        3380
        1253	        3408
        3958	        1561
        4008	        1263
        6368	        3217
        6064	        3153

[58, 0, 0]
           4	          -6
         264	         151
        7291	          -2
        7491	        -238
        7702	        7286
        7462	        7105
         204	        7497
         391	        7251
        7694	        1866
        7691	        1569
        1567	        3380
        1253	        3408
        3958	        1561
        4008	        1263
        6368	        3217
        6064	        3153

[59, 0, 0]
           4	          -7
         264	         151
        7291	          -2
        7491	        -238
        7702	        7286
        7461	        7105
         213	        7492
         395	        7239
        7691	        1863
        7689	        1555
        1514	        3050
        1209	        3071
        3971	        1563
        4010	        1256
        6351	        2917
        6052	        2860

[60, 0, 0]
           4	          -7
         264	         151
        7291	          -2
        7491	        -238
        7702	        7286
        7461	        7105
         213	        7492
         395	        7239
        7691	        1863
        7689	        1555
        1514	        3050
        1209	        3071
        3971	        1563
        4010	        1256
        6351	        2917
        6052	        2860

[61, 0, 0]
           4	          -6
         264	         150
        7291	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         184	        7477
         389	        7239
        7687	        1869
        7697	        1559
        1447	        2728
        1124	        2771
        3981	        1571
        4005	        1257
        6393	        2618
        6086	        2538

[62, 0, 0]
           4	          -6
         264	         150
        7291	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         184	        7477
         389	        7239
        7687	        1869
        7697	        1559
        1447	        2728
        1124	        2771
        3981	        1571
        4005	        1257
        6393	        2618
        6086	        2538

[63, 0, 0]
           4	          -6
         264	         150
        7291	          -2
        7491	        -237
        7702	        7287
        7462	        7105
         184	        7477
         389	        7239
        7687	        1869
        7697	        1559
        1447	        2728
        1124	        2771
        3981	        1571
        4005	        1257
        6393	        2618
        6086	        2538

