[0, 0, 0]
         NaN	         NaN	       18026	       20634	        4626	        5926	       17338	       16452	       46208	       48642	        5898	        4278	       19896	       21034	       18174	       14300
         NaN	         NaN	       17336	       21818	        4666	        5156	       15236	       12794	       58914	       50432	        7014	        4588	       19034	       19044	       25364	       17824
       21886	       18384	         NaN	         NaN	       16358	       15858	        6318	        8772	       21930	       20640	       23344	       17466	        7310	        6032	       55914	       50814
       23528	       28322	         NaN	         NaN	       18312	       16304	        6436	        6100	       23256	       22300	       16014	       11976	        5660	        2762	       50266	       45468
        5060	        5194	       17528	       16966	         NaN	         NaN	        6278	       15214	        4680	        9646	       42862	       42986	       23932	       14128	       20208	       22978
        6488	        6436	       16904	       17224	         NaN	         NaN	       20902	       14148	        9590	        7318	       56054	       58404	       26960	       18006	       20792	       21424
       15518	       15012	        5482	        4950	       12134	       17962	         NaN	         NaN	       19014	       13978	       20634	       12334	       34014	       37990	        4680	        7882
       14232	       11934	        5948	        4574	       12800	       11470	         NaN	         NaN	       22782	       16318	       16242	       17170	       43782	       40912	        5784	        9166
       41228	       50264	       16828	       18624	        3794	        7780	       18000	       18980	         NaN	         NaN	        5400	        5652	       35230	       28274	       26144	       29996
       45006	       55522	       15794	       18526	        7946	        6170	       12406	       14860	         NaN	         NaN	        3998	        4470	       27044	       20828	       28476	       23272
        6156	        8278	       23342	       16536	       40522	       50366	       22810	       17974	        6370	        4672	         NaN	         NaN	       28664	       28108	       29598	       29374
        4294	        5094	       18046	       11892	       39724	       54656	       14818	       18690	        6686	        4890	         NaN	         NaN	       26854	       20628	       24258	       23760
       18316	       15002	        6306	        5002	       19976	       20628	       39510	       43188	       30506	       27622	       25388	       24058	         NaN	         NaN	        4466	        5300
       19406	       18808	        5666	        2388	       11978	       13986	       36394	       47734	       27244	       25498	       24770	       18760	         NaN	         NaN	        5220	        7464
       16704	       24706	       52840	       43170	       16918	       16088	        5372	        4788	       29712	       25374	       25166	       21144	        4238	        5136	         NaN	         NaN
       13140	       15752	       47658	       39758	       19316	       15280	        7552	        9114	       30950	       22574	       22954	       22796	        5090	        6646	         NaN	         NaN

[5, 0, 0]
         NaN	         NaN	       19792	       19174	        4426	        5782	       17036	       15914	       48044	       46944	        5992	        4212	       19712	       18924	       18476	       14606
         NaN	         NaN	       19036	       23574	        4616	        5418	       16316	       13648	       47730	       50322	        7066	        4594	       18622	       18494	       25782	       19390
       19982	       19296	         NaN	         NaN	       15404	       14174	        6536	        6844	       21152	       19024	       23590	       16072	        6356	        6398	       59978	       56622
