[0, 0, 0]
           0	           0	           8	           4	          58	           3	           2	           1	           7	          14	           5	           7	          14	           1	          13	          13
           0	           0	           7	           4	          30	          11	          54	          21	          19	          28	           6	          11	           6	          12	           5	           1
           8	           7	           0	           0	           4	           1	          36	           4	          33	           0	          73	          15	           0	           0	           5	          48
           4	           4	           0	           0	          19	           9	          21	          22	          30	          94	          29	          15	          23	          13	          19	          71
          58	          30	           4	          19	           0	           0	          13	          10	          87	          13	           2	          69	           1	          41	          18	          38
           3	          11	           1	           9	           0	           0	          13	          34	          46	           5	          14	          53	           2	          12	          96	          70
           2	          54	          36	          21	          13	          13	           0	           0	           6	          56	          37	           8	          27	           0	           2	          63
           1	          21	           4	          22	          10	          34	           0	           0	           9	          34	          42	           8	           4	          28	          26	          60
           7	          19	          33	          30	          87	          46	           6	           9	           0	           0	           9	          22	          12	          37	          75	           3
          14	          28	           0	          94	          13	           5	          56	          34	           0	           0	          41	          26	           1	           3	          49	           3
           5	           6	          73	          29	           2	          14	          37	          42	           9	          41	           0	           0	          50	           7	          20	           8
           7	          11	          15	          15	          69	          53	           8	           8	          22	          26	           0	           0	          46	          48	          30	          50
          14	           6	           0	          23	           1	           2	          27	           4	          12	           1	          50	          46	           0	           0	          26	          12
           1	          12	           0	          13	          41	          12	           0	          28	          37	           3	           7	          48	           0	           0	          28	           4
          13	           5	           5	          19	          18	          96	           2	          26	          75	          49	          20	          30	          26	          28	           0	           0
          13	           1	          48	          71	          38	          70	          63	          60	           3	           3	           8	          50	          12	           4	           0	           0

[1, 0, 0]
           0	           0	           9	           7	           9	           4	           1	          10	          16	           7	          51	          24	          42	          11	           8	           2
           0	           0	          16	          77	          18	           6	          33	          99	           6	          90	          54	          12	          12	           0	           3	          88
           9	          16	           0	           0	          70	           1	          51	          49	          67	           1	           6	          11	           2	          11	           5	           6
           7	          77	           0	           0	           7	          14	          83	          69	          83	          96	           3	          19	          24	          79	          19	           4
           9	          18	          70	           7	           0	           0	          73	          24	           3	          20	          34	           4	          26	           5	          49	           8
           4	           6	           1	          14	           0	           0	          18	          78	          39	          10	          42	           2	          41	           0	           2	          16
           1	          33	          51	          83	          73	          18	           0	           0	           3	          16	          42	          51	           9	          11	          11	          20
          10	          99	          49	          69	          24	          78	           0	           0	          79	           1	          45	          20	           5	          37	          32	          59
          16	           6	          67	          83	           3	          39	           3	          79	           0	           0	          34	          40	          17	           7	          89	          51
           7	          90	           1	          96	          20	          10	          16	           1	           0	           0	          50	          74	          22	           9	           3	          43
          51	          54	           6	           3	          34	          42	          42	          45	          34	          50	           0	           0	          99	          72	          15	          19
          24	          12	          11	          19	           4	           2	          51	          20	          40	          74	           0	           0	          41	           9	          61	          13
          42	          12	           2	          24	          26	          41	           9	           5	          17	          22	          99	          41	           0	           0	          26	           1
          11	           0	          11	          79	           5	           0	          11	          37	           7	           9	          72	           9	           0	           0	          81	          66
           8	           3	           5	          19	          49	           2	          11	          32	          89	           3	          15	          61	          26	          81	           0	           0
           2	          88	           6	           4	           8	          16	          20	          59	          51	          43	          19	          13	           1	          66	           0	           0

[2, 0, 0]
           0	           0	           2	           2	           7	           1	          47	          19	          16	          29	           3	          46	          20	           7	          23	          35
           0	           0	           1	           4	           3	           1	          94	           1	          61	          40	           4	          10	          23	          10	           4	           1
           2	           1	           0	           0	           0	           0	          53	          18	          35	          24	          22	           5	           4	           9	           9	           7
           2	           4	           0	           0	          62	          48	           5	           1	          11	          33	           0	          44	          92	          11	           4	          90
           7	           3	           0	          62	           0	           0	           2	          15	           6	           9	          29	           1	           1	           1	          47	          78
           1	           1	           0	          48	           0	           0	          14	           6	          12	           4	          38	           6	           0	           2	          20	          16
          47	          94	          53	           5	           2	          14	           0	           0	           0	          64	          50	          56	          29	          10	          17	          40
          19	           1	          18	           1	          15	           6	           0	           0	           0	          80	          15	          76	           0	          13	           7	          37
          16	          61	          35	          11	           6	          12	           0	           0	           0	           0	          17	           0	          30	          24	           1	          42
          29	          40	          24	          33	           9	           4	          64	          80	           0	           0	           3	          14	          26	           3	          27	          74
           3	           4	          22	           0	          29	          38	          50	          15	          17	           3	           0	           0	          15	           3	          39	          64
          46	          10	           5	          44	           1	           6	          56	          76	           0	          14	           0	           0	          99	          33	          22	          46
          20	          23	           4	          92	           1	           0	          29	           0	          30	          26	          15	          99	           0	           0	          55	          26
           7	          10	           9	          11	           1	           2	          10	          13	          24	           3	           3	          33	           0	           0	          17	          34
          23	           4	           9	           4	          47	          20	          17	           7	           1	          27	          39	          22	          55	          17	           0	           0
          35	           1	           7	          90	          78	          16	          40	          37	          42	          74	          64	          46	          26	          34	           0	           0

[3, 0, 0]
           0	           0	           2	          22	           4	           3	          39	          14	           6	          56	          13	           6	           9	          96	          49	           9
           0	           0	           2	          29	          46	           6	          18	          26	          23	           0	          38	           4	           1	           8	          45	          67
           2	           2	           0	           0	          13	          46	           7	          53	          22	          49	           8	          39	          52	          10	           8	          18
          22	          29	           0	           0	          29	          16	          11	          28	           2	          19	          12	           2	          47	          51	          54	          30
           4	          46	          13	          29	           0	           0	          56	          63	          13	          28	           8	          49	          96	          10	          23	           6
           3	           6	          46	          16	           0	           0	           9	          25	          64	          11	          23	           6	           4	           6	           1	          95
          39	          18	           7	          11	          56	           9	           0	           0	           9	           1	          14	          43	           6	           2	          57	          20
          14	          26	          53	          28	          63	          25	           0	           0	          95	          50	          12	           8	           1	           9	           0	          29
           6	          23	          22	           2	          13	          64	           9	          95	           0	           0	          43	           3	          78	          26	          66	          63
          56	           0	          49	          19	          28	          11	           1	          50	           0	           0	           4	           1	          21	           6	          59	          25
          13	          38	           8	          12	           8	          23	          14	          12	          43	           4	           0	           0	           3	          43	          11	          31
           6	           4	          39	           2	          49	           6	          43	           8	           3	           1	           0	           0	          67	          53	          90	          19
           9	           1	          52	          47	          96	           4	           6	           1	          78	          21	           3	          67	           0	           0	           6	           9
          96	           8	          10	          51	          10	           6	           2	           9	          26	           6	          43	          53	           0	           0	           7	          39
          49	          45	           8	          54	          23	           1	          57	           0	          66	          59	          11	          90	           6	           7	           0	           0
           9	          67	          18	          30	           6	          95	          20	          29	          63	          25	          31	          19	           9	          39	           0	           0

[4, 0, 0]
           0	           0	           6	           0	           1	           0	           1	          43	           6	          13	          44	          21	          89	           1	          11	          44
           0	           0	           5	           3	          51	           1	          67	          18	          44	          29	          10	          11	           9	          26	           7	          39
           6	           5	           0	           0	           3	           2	           7	           5	          35	          29	           5	          14	          33	           3	          19	          28
           0	           3	           0	           0	           6	          45	           4	           6	          13	           2	          29	           7	           7	          21	          18	          46
           1	          51	           3	           6	           0	           0	           9	          31	          14	          16	           1	           5	          21	          46	           1	           5
           0	           1	           2	          45	           0	           0	           3	          31	          19	           6	           0	           4	          45	           5	           3	           4
           1	          67	           7	           4	           9	           3	           0	           0	          10	          41	          49	           3	          68	           3	          35	          53
          43	          18	           5	           6	          31	          31	           0	           0	          11	          54	          10	          27	          15	          26	          41	          70
           6	          44	          35	          13	          14	          19	          10	          11	           0	           0	          32	          16	           8	          53	           2	          13
          13	          29	          29	           2	          16	           6	          41	          54	           0	           0	          64	           2	          63	           8	           1	          10
