[0, 0, 0]
           0	         315	        9077	        8980	        7925	        7812	        8482	        8752	        5902	        5787	        3929	        3843	        9353	        9533	        7816	        7763
         315	           0	        9058	        8990	        7643	        7539	        8336	        8583	        5589	        5547	        3850	        3808	        9234	        9381	        7614	        7563
        9014	        9024	           0	         315	        8349	        8542	        2531	        2489	        9634	        9461	        5286	        5351	        5072	        5361	        5785	        6025
        9003	        9016	         315	           0	        8099	        8281	        2287	        2172	        9217	        9623	        5308	        5273	        4812	        5088	        5577	        5808
        7899	        7674	        8371	        8101	           0	         315	        5908	        6115	        2827	        3165	        5682	        5969	        4232	        4146	        2632	        2304
        7812	        7535	        8543	        8256	         315	           0	        6126	        6291	        2623	        2874	        5804	        5966	        4534	        4386	        2744	        2589
        8518	        8379	        2600	        2290	        5905	        6090	           0	         315	        7375	        7536	        4523	        4612	        2603	        2877	        3278	        3536
        8813	        8601	        2482	        2174	        6139	        6315	         315	           0	        7660	        7906	        4844	        4911	        2618	        2865	        3482	        3835
        5864	        5567	        9658	        9205	        2911	        2565	        7318	        7691	           0	         315	        5037	        5354	        6431	        6422	        4537	        4286
        5784	        5487	        9418	        9522	        3154	        2880	        7619	        7885	         315	           0	        5207	        5492	        6741	        6750	        4845	        4613
        3917	        3862	        5382	        5346	        5663	        5792	        4466	        4794	        5041	        5157	           0	         315	        5715	        5847	        4471	        4456
        3847	        3810	        5358	        5267	        5900	        6037	        4598	        4893	        5387	        5449	         315	           0	        5954	        6142	        4764	        4785
        9310	        9211	        5054	        4859	        4220	        4472	        2557	        2647	        6422	        6760	        5657	        5921	           0	         315	        1899	        2161
        9544	        9350	        5366	        5150	        4111	        4387	        2879	        2935	        6440	        6751	        5851	        6114	         315	           0	        1925	        2130
        7835	        7627	        5803	        5567	        2600	        2842	        3302	        3529	        4603	        4781	        4462	        4747	        1919	        1945	           0	         315
        7746	        7535	        5987	        5744	        2409	        2496	        3615	        3791	        4306	        4604	        4475	        4830	        2136	        2147	         315	           0

[1, 0, 0]
           0	         315	        9083	        8983	        7924	        7809	        8656	        8909	        5443	        5333	        4416	        4365	        8899	        9133	        7363	        7307
         315	           0	        9050	        9067	        7706	        7548	        8480	        8783	        5107	        5168	        4345	        4285	        8804	        9045	        7139	        7076
