[0, 0, 0]
         NaN	         NaN	       15940	       16988	        9788	       14562	       19084	       23616	       49592	       55678	        9918	        9624	       15576	       12778	       61676	       48688
         NaN	         NaN	       17176	       14340	       12074	       15560	       22290	       24392	       56862	       55048	       10322	       10266	       14124	       13286	       64878	       64860
       14902	       17384	         NaN	         NaN	       15978	       14966	       13410	        3892	       16804	       16760	       17346	       18992	       61890	       54352	       17310	       19826
       16630	       14130	         NaN	         NaN	       17562	       19506	       15918	        6100	       15720	       16060	       24876	       23946	       63236	       57358	       16798	       19662
       11984	       12720	       15798	       20418	         NaN	         NaN	       46436	       41692	       21810	       18170	       19200	       28146	       21688	       14778	        4926	        6380
       16268	       18296	       17362	       20588	         NaN	         NaN	       57262	       56868	       23252	       21204	       19356	       26776	       20928	       18444	        5290	        7434
       17868	       19216	       12430	       16936	       39518	       44598	         NaN	         NaN	       31884	       26178	       15726	       16448	       12590	        6580	        6996	        9376
       23082	       23164	        3688	        5858	       39756	       46908	         NaN	         NaN	       32402	       30222	       13740	       15140	       15170	        8956	        7012	        8694
       49370	       49398	       14520	       14170	       16250	       16734	       31590	       25800	         NaN	         NaN	        6378	        5856	       17800	       14136	       47104	       41488
       58004	       53270	       14134	       14322	       13460	       16402	       27568	       23378	         NaN	         NaN	        3398	        6288	       16336	       12470	       58524	       54338
        9832	       12414	       16160	       19640	       17708	       17490	       15846	       17064	        7814	        4276	         NaN	         NaN	       26766	       27484	       12424	       13164
       10650	       13818	       19114	       22570	       22636	       23126	       15898	       13864	        6862	        7362	         NaN	         NaN	       26258	       24670	       14238	       12804
       13742	       15570	       59008	       62008	       18066	       15564	       11980	       15204	       17874	       15846	       24520	       20412	         NaN	         NaN	       14444	       16506
       11386	       11712	       49880	       56484	       11914	       14902	        7150	        8934	       14320	       14240	       25176	       20554	         NaN	         NaN	       13560	       14068
       53720	       63232	       15398	       14870	        4810	        4198	        7152	        6780	       42000	       59796	       11266	       12874	       15030	       13444	         NaN	         NaN
       55854	       61250	       20142	       16658	        5598	        6980	        9642	        8190	       36404	       57098	       13218	       14942	       15914	       14798	         NaN	         NaN

[1, 0, 0]
         NaN	         NaN	       14508	       15572	        9610	       12914	       13622	       18396	       57200	       50374	        9986	       10236	       14196	       13184	       51866	       49840
         NaN	         NaN	       16208	       13268	       12074	       15904	       20220	       26234	       57882	       57976	       12488	       13326	       16982	       12644	       64790	       64542
       14988	       17148	         NaN	         NaN	       16518	       15980	       14930	        5540	       14238	       14728	       14998	       16542	       59476	       53080	       15432	       20176
       16020	       16014	         NaN	         NaN	       19272	       17598	       17026	        8160	       17246	       16416	       25582	       22320	       60206	       58850	       18000	       19348
       12794	       14024	       17732	       21584	         NaN	         NaN	       48482	       49976	       22526	       15838	       21242	       26280	       24082	       16470	        6084	        7338
       17930	       17762	       16502	       17606	         NaN	         NaN	       50858	       57904	       25346	       22454	       19580	       26244	       20098	       17252	        7372	        7462
       17274	       19320	       12382	       19346	       39170	       46772	         NaN	         NaN	       27766	       28428	       15982	       14690	        9266	        5898	        6772	        6772
       18290	       20300	        5316	        7652	       40870	       45464	         NaN	         NaN	       27040	       30246	       15708	       13720	        9994	        5400	        7124	        6582
       50600	       42926	       15284	       14270	       16854	       16236	       31028	       25180	         NaN	         NaN	        5008	        4164	       18090	       15104	       43308	       39554
       56052	       46850	       16028	       15440	       14848	       16326	       26782	       28288	         NaN	         NaN	        5282	        6084	       18820	       12512	       46904	       41416
       10012	       12080	       17586	       24538	       16442	       16248	       16132	       16218	        5364	        5094	         NaN	         NaN	       22958	       27702	       23940	       11476
       11018	       11616	       16942	       22226	       25404	       23428	       14460	       15050	        5432	        6214	         NaN	         NaN	       26438	       23950	       11638	       14020
       15586	       15442	       52766	       50056	       18642	       15066	        9988	        8832	       18306	       18228	       24598	       23186	         NaN	         NaN	       16436	       17446
