[0, 0, 0]
           0	           0
         197	         229
        7989	           0
        7845	         268
        2985	        6998
        2959	        6686
        1442	        5191
        1403	        4880
       -1009	        1601
        -717	        1617
        7481	        5519
        7282	        5747
        8273	        1645
        8576	        1671
        1355	         940
        1378	         616

[1, 0, 0]
           6	         -10
         188	         232
        7982	           0
        7848	         274
        2988	        6998
        2963	        6687
        1539	        5192
        1518	        4891
       -1020	        1711
        -743	        1719
        7398	        5424
        7192	        5656
        8290	        1768
        8593	        1789
        1473	         938
        1497	         604

[2, 0, 0]
           7	         -13
         186	         234
        7978	           1
        7852	         275
        2990	        6996
        2962	        6689
        1636	        5187
        1618	        4889
        -998	        1812
        -706	        1820
        7336	        5340
        7115	        5555
        8293	        1872
        8613	        1894
        1591	         922
        1605	         604

[3, 0, 0]
           5	         -10
         192	         231
        7978	           0
        7850	         274
        2987	        6997
        2964	        6690
        1867	        5205
        1831	        4889
       -1023	        2039
        -716	        2037
        7182	        5182
        6978	        5412
        8282	        2092
        8588	        2108
        1810	         959
        1827	         647

[4, 0, 0]
           3	          -9
         191	         232
        7979	          -1
        7852	         275
        2986	        6996
        2964	        6688
        2093	        5173
        2062	        4873
       -1019	        2275
        -711	        2264
        7027	        5043
        6821	        5269
        8253	        2327
        8559	        2357
        2026	         969
        2048	         637

[5, 0, 0]
           4	         -10
         190	         233
        7981	           0
        7850	         274
        2988	        6997
        2962	        6688
        2311	        5111
        2304	        4805
       -1054	        2515
        -808	        2471
        6879	        4878
        6665	        5101
        8275	        2529
        8631	        2570
        2242	        1024
        2271	         692

[6, 0, 0]
           4	         -10
         190	         231
        7981	           1
        7849	         274
        2988	        6997
        2963	        6687
        2534	        5109
        2498	        4793
       -1008	        2707
        -697	        2708
        6718	        4704
        6506	        4928
        8219	        2746
        8521	        2786
        2454	        1028
        2488	         717

[7, 0, 0]
           3	          -9
         191	         230
        7982	           2
        7847	         273
        2986	        6997
        2965	        6688
        2766	        5088
        2733	        4776
       -1032	        2933
        -750	        2919
        6573	        4545
        6352	        4764
        8224	        2964
        8530	        3013
        2673	        1109
        2706	         797

[8, 0, 0]
           3	         -13
         194	         226
        7987	           4
        7835	         272
        2988	        7000
        2968	        6691
        3016	        5077
        3041	        4769
        -866	        3081
        -371	        2872
        6502	        4379
        6273	        4588
        8396	        3296
        8652	        3222
        2872	        1064
        2976	         789

[9, 0, 0]
           2	         -12
         193	         226
        7985	           5
        7839	         272
        2989	        6999
        2966	        6690
        3218	        5057
        3233	        4741
       -1012	        3363
        -677	        3265
        6293	        4239
        6067	        4451
        8232	        3497
        8532	        3425
        3105	        1145
        3159	         804

[10, 0, 0]
           2	         -10
         190	         229
        7982	           3
        7847	         274
        2989	        6997
        2964	        6688
        3448	        5046
        3411	        4733
       -1025	        3612
        -736	        3655
        6094	        4037
        5886	        4278
        8210	        3675
        8513	        3681
        3310	        1136
        3362	         822

[11, 0, 0]
           3	         -10
         190	         230
        7982	           2
        7848	         274
        2988	        6997
        2964	        6688
        3612	        4980
        3613	        4682
       -1098	        3841
        -790	        3850
        5926	        3873
        5724	        4094
        8170	        3877
        8496	        3904
        3547	        1147
        3611	         841

[12, 0, 0]
           3	         -10
         190	         231
        7982	           2
        7848	         274
        2987	        6997
        2965	        6687
        3855	        4968
        3864	        4666
       -1046	        4040
        -753	        4054
        5778	        3705
        5582	        3940
        8152	        4095
        8469	        4105
        3791	        1157
        3826	         840

[13, 0, 0]
           3	         -10
         191	         231
        7982	           2
        7848	         274
        2987	        6997
        2964	        6688
        4106	        4964
        4094	        4654
       -1067	        4249
        -750	        4282
        5486	        3383
        5279	        3614
        8168	        4317
        8466	        4335
        4004	        1188
        4036	         865

[14, 0, 0]
           3	          -9
         191	         230
        7982	           2
        7847	         273
        2987	        6998
        2964	        6688
        4340	        4985
        4307	        4670
       -1055	        4484
        -749	        4487
        5351	        3235
        5122	        3455
        8178	        4533
        8483	        4545
        4201	        1212
        4260	         901

[15, 0, 0]
           3	          -9
         191	         230
        7982	           1
        7847	         274
        2987	        6997
        2964	        6688
        4563	        4960
        4509	        4646
       -1064	        4685
        -769	        4750
        5181	        3076
        4955	        3290
        8149	        4763
        8450	        4763
        4349	        1253
        4408	         925

[16, 0, 0]
           3	         -10
         190	         230
        7981	           1
        7848	         274
        2987	        6997
        2964	        6688
        4763	        4909
        4732	        4599
          -7	        4854
         123	        4577
        5025	        2904
        4808	        3119
        8127	        4983
        8433	        4988
        4383	        1212
        4451	         888

[17, 0, 0]
           3	         -10
         191	         230
        7981	           1
        7848	         274
        2987	        6997
        2964	        6688
        4998	        4915
        4969	        4611
         263	        4940
         252	        4630
        4852	        2766
        4635	        2972
        8110	        5205
        8422	        5207
        4301	        1295
        4358	         966

[18, 0, 0]
           2	          -9
         191	         230
        7982	           1
        7847	         274
        2987	        6997
        2964	        6688
        5224	        4908
        5205	        4591
         479	        4898
         483	        4590
        4709	        2585
        4487	        2807
        8089	        5413
        8392	        5449
        5063	        1310
        5077	         981

[19, 0, 0]
           2	          -9
         191	         229
        7982	           2
        7848	         274
        2987	        6997
        2964	        6688
        5402	        4829
        5396	        4523
         693	        4926
         693	        4618
        4566	        2432
        4355	        2654
        8063	        5646
        8378	        5665
        5175	        1277
        5203	         937

