[0, 0, 0]
           0	         315	        7992	        7805	        7563	        7327	        5356	        5104	        1941	        1756	        9309	        9223	        8449	        8777	        1612	        1546
         315	           0	        7823	        7616	        7299	        7052	        5123	        4793	        1835	        1692	        8989	        9057	        8278	        8526	        1333	        1279
        7910	        7784	           0	         315	        8585	        8360	        8330	        8248	        9123	        8882	        5542	        5794	        1647	        1728	        6679	        6612
        7821	        7649	         315	           0	        8251	        8061	        8094	        7925	        8940	        8699	        5291	        5515	        1473	        1610	        6540	        6495
        7625	        7318	        8619	        8290	           0	         315	        2407	        2602	        6733	        6505	        4742	        4436	        7550	        7731	        6317	        6546
        7336	        7017	        8354	        8036	         315	           0	        2167	        2404	        6465	        6213	        4664	        4397	        7471	        7531	        5945	        6196
        5485	        5094	        8363	        8077	        2430	        2151	           0	         315	        4401	        4169	        6002	        5857	        7783	        7949	        4231	        4526
        5169	        4790	        8169	        7916	        2650	        2426	         315	           0	        4069	        3890	        6114	        5941	        7610	        7843	        3916	        4375
        1908	        1878	        9120	        8930	        6722	        6450	        4243	        4124	           0	         315	        9373	        9229	        9285	        9603	        2386	        2556
        1749	        1686	        8837	        8768	        6527	        6261	        4120	        3898	         315	           0	        9158	        9058	        9030	        9311	        2146	        2306
        9282	        8999	        5467	        5258	        4721	        4672	        6060	        6117	        9364	        9145	           0	         315	        4046	        3998	        7594	        7765
        9224	        8984	        5737	        5473	        4486	        4416	        5846	        5917	        9233	        9032	         315	           0	        4221	        4272	        7727	        7856
        8426	        8219	        1628	        1491	        7534	        7347	        7643	        7608	        9290	        9019	        3973	        4196	           0	         315	        6949	        6997
        8784	        8494	        1683	        1634	        7708	        7529	        7922	        7890	        9563	        9303	        3973	        4264	         315	           0	        7200	        7194
        1723	        1344	        6697	        6564	        6320	        5956	        4253	        3929	        2461	        2116	        7585	        7684	        6932	        7272	           0	         315
        1539	        1232	        6623	        6480	        6660	        6211	        4592	        4319	        2505	        2313	        7785	        7908	        6954	        7227	         315	           0

[1, 0, 0]
           0	         315	        8039	        7768	        7497	        7332	        5382	        5130	        2080	        1849	        9180	        9111	        8476	        8786	        1758	        1691
         315	           0	        7822	        7667	        7227	        7068	        5106	        4816	        1959	        1761	        8885	        8814	        8348	        8605	        1470	        1405
        7879	        7745	           0	         315	        8589	        8344	        8161	        8092	        9108	        8862	        5463	        5718	        1750	        1851	        6535	        6503
        7828	        7660	         315	           0	        8274	        8031	        7972	        7849	        8921	        8760	        5225	        5411	        1607	        1638	        6414	        6382
        7604	        7327	        8624	        8289	           0	         315	        2348	        2580	        6630	        6436	        4696	        4398	        7445	        7598	        6257	        6565
        7341	        7139	        8297	        8077	         315	           0	        2108	        2343	        6367	        6160	        4614	        4339	        7308	        7434	        5916	        6243
        5483	        5076	        8269	        7994	        2365	        2082	           0	         315	        4314	        4081	        5900	        5677	        7569	        7520	        4311	        4560
        5277	        4827	        8100	        7801	        2570	        2334	         315	           0	        4104	        3878	        5950	        5740	        7480	        7667	        4210	        4338
        2048	        1935	        9089	        8987	        6598	        6387	        4272	        4199	           0	         315	        9166	        9120	        9260	        9568	        2561	        2657
        1889	        1802	        8918	        8668	        6439	        6170	        4119	        3867	         315	           0	        8948	        8939	        9132	        9378	        2273	        2438
        9128	        8857	        5490	        5184	        4670	        4617	        5896	        5937	        9204	        8886	           0	         315	        3766	        3843	        7413	        7521
        9021	        8865	        5749	        5411	        4356	        4369	        5655	        5688	        9161	        8951	         315	           0	        3979	        4096	        7390	        7567
        8448	        8271	        1790	        1699	        7412	        7282	        7502	        7514	        9290	        9122	        3779	        4053	           0	         315	        6841	        6848
        8792	        8510	        1888	        1745	        7671	        7411	        7539	        7644	        9581	        9304	        3828	        4129	         315	           0	        7196	        7112
        1791	        1488	        6595	        6462	        6235	        5924	        4247	        4243	        2587	        2300	        7369	        7403	        6835	        7186	           0	         315
        1621	        1384	        6441	        6420	        6646	        6228	        4580	        4319	        2745	        2420	        7573	        7705	        6855	        7136	         315	           0

[2, 0, 0]
           0	         315	        8040	        7801	        7592	        7369	        5476	        5141	        2146	        2020	        9066	        8997	        8489	        8802	        1872	        1747
         315	           0	        7823	        7666	        7309	        7028	        5157	        4843	        1984	        1841	        8786	        8704	        8262	        8608	        1557	        1517
        7970	        7788	           0	         315	        8573	        8306	        8152	        7991	        9123	        8884	        5371	        5663	        1903	        1916	        6425	        6335
        7793	        7634	         315	           0	        8265	        8114	        7942	        7792	        8987	        8681	        5124	        5339	        1725	        1792	        6348	        6358
        7603	        7310	        8494	        8288	           0	         315	        2280	        2532	        6518	        6334	        4652	        4354	        7390	        7517	        6218	        6488
        7338	        7058	        8363	        8012	         315	           0	        2041	        2279	        6300	        6111	        4569	        4368	        7230	        7378	        5934	        6206
        5477	        5134	        8186	        7847	        2360	        2007	           0	         315	        4300	        4076	        5717	        5501	        7419	        7700	        4292	        4529
        5212	        4860	        7991	        7747	        2547	        2270	         315	           0	        4004	        3847	        5742	        5546	        7302	        7665	        4141	        4258
        2124	        2028	        9141	        9018	        6546	        6300	        4245	        4070	           0	         315	        9076	        8970	        9265	        9600	        2668	        2792
        1976	        1855	        8908	        8682	        6350	        6104	        4106	        3821	         315	           0	        8851	        8707	        9015	        9296	        2438	        2556
        9071	        8821	        5408	        5106	        4615	        4571	        5692	        5734	        9115	        8793	           0	         315	        3637	        3650	        7157	        7358
        8952	        8717	        5605	        5313	        4354	        4374	        5460	        5521	        8968	        8721	         315	           0	        3893	        3957	        7229	        7354
        8470	        8249	        1819	        1722	        7396	        7212	        7348	        7358	        9266	        9006	        3604	        3899	           0	         315	        6734	        6793
        8812	        8573	        1922	        1866	        7592	        7370	        7618	        7721	        9535	        9373	        3652	        3975	         315	           0	        7092	        7019
        1909	        1610	        6477	        6354	        6205	        5871	        4311	        4127	        2716	        2409	        7208	        7201	        6734	        7094	           0	         315
