[0, 0, 0]
           0	           0	           3	           2	           3	          88	          16	          76	          84	          28	          13	           3	           2	         101	          28	          94
           0	           0	           2	           4	           7	           4	          29	           1	           1	           9	          91	          24	          42	          17	           9	           1
           3	           2	           0	           0	           6	          82	           6	           1	          32	           7	          60	          45	          43	          38	           3	          18
           2	           4	           0	           0	          43	          42	          12	           2	          14	          25	          49	           1	           2	           7	           6	          47
           3	           7	           6	          43	           0	           0	           9	           0	           9	          10	           2	          92	          18	           1	           1	          36
          88	           4	          82	          42	           0	           0	           1	           2	           1	           2	          86	          17	           5	          55	          39	          10
          16	          29	           6	          12	           9	           1	           0	           0	           4	           0	           4	           3	          16	          56	          64	          59
          76	           1	           1	           2	           0	           2	           0	           0	          36	          46	           5	           2	          10	          43	           1	          14
          84	           1	          32	          14	           9	           1	           4	          36	           0	           0	          36	          11	          54	         269	           6	          28
          28	           9	           7	          25	          10	           2	           0	          46	           0	           0	          24	          35	          74	          14	          19	          20
          13	          91	          60	          49	           2	          86	           4	           5	          36	          24	           0	           0	          10	          16	          11	         186
           3	          24	          45	           1	          92	          17	           3	           2	          11	          35	           0	           0	           3	          31	           1	         199
           2	          42	          43	           2	          18	           5	          16	          10	          54	          74	          10	           3	           0	           0	          48	           0
         101	          17	          38	           7	           1	          55	          56	          43	         269	          14	          16	          31	           0	           0	           9	          35
          28	           9	           3	           6	           1	          39	          64	           1	           6	          19	          11	           1	          48	           9	           0	           0
          94	           1	          18	          47	          36	          10	          59	          14	          28	          20	         186	         199	           0	          35	           0	           0

[1, 0, 0]
           0	           0	           0	          41	           1	           4	          16	          24	          16	          12	          70	          27	           7	          18	           1	           9
           0	           0	           5	           5	           0	           5	           5	           1	          12	          30	          11	          41	           6	          15	          64	           6
           0	           5	           0	           0	          83	          21	          15	           7	          22	           1	          53	         400	           2	           6	           8	          83
          41	           5	           0	           0	          60	          36	           1	          16	          51	           5	          33	         108	          24	           0	          30	          83
           1	           0	          83	          60	           0	           0	           2	           2	          26	           3	          27	           8	           9	          24	          53	          17
           4	           5	          21	          36	           0	           0	           0	          10	           1	           9	          88	          16	          17	           6	           2	         145
          16	           5	          15	           1	           2	           0	           0	           0	         143	          31	          35	           4	          61	          37	          51	          17
          24	           1	           7	          16	           2	          10	           0	           0	          59	          65	           1	          21	           1	          22	          53	          96
          16	          12	          22	          51	          26	           1	         143	          59	           0	           0	           9	           0	         150	          14	           3	           7
          12	          30	           1	           5	           3	           9	          31	          65	           0	           0	           6	          25	          45	         118	          24	           8
          70	          11	          53	          33	          27	          88	          35	           1	           9	           6	           0	           0	           3	          11	          31	          13
          27	          41	         400	         108	           8	          16	           4	          21	           0	          25	           0	           0	          41	          13	           3	          15
           7	           6	           2	          24	           9	          17	          61	           1	         150	          45	           3	          41	           0	           0	           1	          46
          18	          15	           6	           0	          24	           6	          37	          22	          14	         118	          11	          13	           0	           0	          14	          29
           1	          64	           8	          30	          53	           2	          51	          53	           3	          24	          31	           3	           1	          14	           0	           0
           9	           6	          83	          83	          17	         145	          17	          96	           7	           8	          13	          15	          46	          29	           0	           0

[2, 0, 0]
           0	           0	           1	           2	          42	           7	           8	          10	          24	          64	          67	          47	          80	         132	          11	           5
           0	           0	           5	          38	           1	           7	          24	           0	          31	          52	           5	          47	          19	          33	          14	          53
           1	           5	           0	           0	          44	          44	           5	           5	          12	          51	          13	         352	           4	           2	          45	          32
           2	          38	           0	           0	           7	          83	          37	          42	           9	          34	          41	          30	          16	           9	          43	           3
          42	           1	          44	           7	           0	           0	          19	           1	           8	           5	           2	           2	          10	           0	          16	           1
           7	           7	          44	          83	           0	           0	          27	           0	           6	          38	          90	           3	           5	          82	          42	          17
           8	          24	           5	          37	          19	          27	           0	           0	          19	          36	          38	          27	           3	          60	          68	          23
          10	           0	           5	          42	           1	           0	           0	           0	           1	         152	           9	          60	          46	           9	          14	           9
          24	          31	          12	           9	           8	           6	          19	           1	           0	           0	          42	           4	           7	         740	          85	          83
          64	          52	          51	          34	           5	          38	          36	         152	           0	           0	          65	          29	         569	          66	          80	          33
          67	           5	          13	          41	           2	          90	          38	           9	          42	          65	           0	           0	           4	          22	           2	         166
          47	          47	         352	          30	           2	           3	          27	          60	           4	          29	           0	           0	          13	          35	          26	          69
          80	          19	           4	          16	          10	           5	           3	          46	           7	         569	           4	          13	           0	           0	          13	          18
         132	          33	           2	           9	           0	          82	          60	           9	         740	          66	          22	          35	           0	           0	          31	           6
          11	          14	          45	          43	          16	          42	          68	          14	          85	          80	           2	          26	          13	          31	           0	           0
           5	          53	          32	           3	           1	          17	          23	           9	          83	          33	         166	          69	          18	           6	           0	           0

[3, 0, 0]
           0	           0	          22	           0	           7	          38	          19	          13	          29	          85	          21	           4	          62	          46	          53	          28
           0	           0	           6	           2	          18	           9	          40	          92	          36	          50	          58	          10	         112	          41	          23	           4
          22	           6	           0	           0	           1	          37	           6	           2	           7	          47	          35	          36	          80	           3	          20	          48
           0	           2	           0	           0	          54	          67	           1	          91	          48	           2	           1	          35	          16	           9	          46	          52
           7	          18	           1	          54	           0	           0	           2	           7	          14	          10	          26	          15	          20	          11	          17	          67
          38	           9	          37	          67	           0	           0	           2	           6	          50	          83	          50	           7	          27	           6	         172	          33
          19	          40	           6	           1	           2	           2	           0	           0	           7	          28	           4	          41	          11	          36	          29	           6
          13	          92	           2	          91	           7	           6	           0	           0	          47	          17	          24	          10	          37	          26	           4	           7
          29	          36	           7	          48	          14	          50	           7	          47	           0	           0	          98	           8	           1	           8	          86	          58
          85	          50	          47	           2	          10	          83	          28	          17	           0	           0	          14	           3	          70	         116	           8	          18
          21	          58	          35	           1	          26	          50	           4	          24	          98	          14	           0	           0	           3	           3	           8	          11
           4	          10	          36	          35	          15	           7	          41	          10	           8	           3	           0	           0	          36	           1	          22	          15
          62	         112	          80	          16	          20	          27	          11	          37	           1	          70	           3	          36	           0	           0	           9	           5
          46	          41	           3	           9	          11	           6	          36	          26	           8	         116	           3	           1	           0	           0	          26	          45
          53	          23	          20	          46	          17	         172	          29	           4	          86	           8	           8	          22	           9	          26	           0	           0
          28	           4	          48	          52	          67	          33	           6	           7	          58	          18	          11	          15	           5	          45	           0	           0

[4, 0, 0]
           0	           0	           1	           0	          18	          17	           1	           4	           4	          32	          26	           3	           8	           6	          15	          82
           0	           0	           4	           5	           0	           2	          15	          12	          10	          34	           3	          77	         133	           6	          23	          19
           1	           4	           0	           0	           9	          54	           1	          11	           3	          13	           6	          14	          11	          45	          32	          18
           0	           5	           0	           0	          63	          20	          32	           6	           2	          63	          25	          24	           5	           4	          67	           1
          18	           0	           9	          63	           0	           0	          17	           7	           1	          10	          82	          29	          16	           5	          27	          38
          17	           2	          54	          20	           0	           0	           0	           6	          40	          28	          76	           8	          11	          56	         266	          61
           1	          15	           1	          32	          17	           0	           0	           0	          53	          11	          36	          28	           6	           2	          56	           5
           4	          12	          11	           6	           7	           6	           0	           0	           7	         200	           5	          15	          17	           5	          53	          46
           4	          10	           3	           2	           1	          40	          53	           7	           0	           0	          38	          91	         358	           7	          57	          90
          32	          34	          13	          63	          10	          28	          11	         200	           0	           0	           1	          33	          97	          34	          63	          34
          26	           3	           6	          25	          82	          76	          36	           5	          38	           1	           0	           0	          12	           3	          11	          63
           3	          77	          14	          24	          29	           8	          28	          15	          91	          33	           0	           0	           6	           1	         385	           6
           8	         133	          11	           5	          16	          11	           6	          17	         358	          97	          12	           6	           0	           0	          15	          53
           6	           6	          45	           4	           5	          56	           2	           5	           7	          34	           3	           1	           0	           0	           5	          33
          15	          23	          32	          67	          27	         266	          56	          53	          57	          63	          11	         385	          15	           5	           0	           0
