[0, 0, 0]
           0	           0
        -259	         187
        6465	           0
        6493	         319
         -71	        6494
         249	        6486
        6458	        6543
        6484	        6242
         913	        3446
        1220	        3410
        3490	        5594
        3270	        5376
        5471	        3136
        5178	        3128
        2890	         962
        2829	        1232

[1, 0, 0]
         -20	         -16
        -258	         192
        6474	          -1
        6487	         335
         -62	        6497
         256	        6479
        6455	        6579
        6508	        6282
         948	        3624
        1238	        3597
        3632	        5363
        3661	        5042
        5611	        2945
        5265	        2869
        2641	         766
        2512	         970

[2, 0, 0]
         -32	         -20
        -233	         208
        6473	          -3
        6488	         325
         -69	        6492
         249	        6484
        6424	        6559
        6486	        6263
         893	        3841
        1200	        3853
        3825	        5438
        3841	        5159
        5377	        2655
        5079	        2614
        2371	         835
        2355	        1133

[3, 0, 0]
         -50	         -15
        -222	         218
        6480	          -4
        6493	         324
         -71	        6492
         248	        6472
        6500	        6558
        6487	        6222
         885	        4031
        1174	        4055
        4084	        5668
        4116	        5388
        5278	        2350
        5007	        2332
        2099	         469
        2054	         732

[4, 0, 0]
         -55	         -20
        -216	         218
        6478	          -3
        6493	         324
         -70	        6498
         248	        6468
        6545	        6570
        6508	        6232
        1062	        4152
        1011	        4423
        4281	        5540
        4547	        5558
        5393	        2198
        5178	        2073
        1821	         573
        1929	         944

[5, 0, 0]
         -46	         -24
        -217	         212
        6473	          -2
        6488	         324
         -69	        6498
         249	        6477
        6563	        6560
        6534	        6233
         905	        4461
        1214	        4462
        4546	        5620
        4819	        5541
        5255	        1983
        4984	        1902
        1602	         677
        1492	         874

[6, 0, 0]
         -42	         -22
        -218	         213
        6471	          -4
        6489	         322
         -71	        6499
         248	        6477
        6513	        6595
        6518	        6277
         818	        4682
        1038	        4838
        4720	        5453
        4832	        5202
        5342	        1729
        5125	        1553
        1478	         810
        1262	         983

[7, 0, 0]
         -44	         -24
        -219	         211
        6472	          -1
        6488	         324
         -69	        6501
         250	        6476
        6521	        6601
        6533	        6277
         894	        4910
        1203	        4963
        5083	        5677
        5271	        5477
        5285	        1508
        4964	        1554
        1237	         695
        1044	         900

[8, 0, 0]
         -46	         -24
        -220	         212
        6475	          -1
        6487	         325
         -69	        6499
         250	        6476
        6491	        6578
        6519	        6259
        1024	        5151
        1102	        4831
        5263	        5294
        5132	        5500
        5050	        1306
        5141	        1600
         977	         928
        1305	         976

[9, 0, 0]
         -45	         -24
        -219	         211
        6473	          -2
        6488	         325
         -69	        6498
         250	        6478
        6493	        6595
        6495	        6269
        1329	        5220
        1466	        4907
        5539	        5128
        5244	        5204
        4764	        1266
        4732	        1590
         846	        1234
        1136	        1193

[10, 0, 0]
         -44	         -25
        -219	         210
        6471	          -1
        6488	         325
         -68	        6501
         250	        6477
        6472	        6587
        6494	        6271
        1570	        5267
        1656	        4998
        5370	        4772
        5080	        4806
        4494	        1190
        4534	        1462
         843	        1558
        1065	        1403

[11, 0, 0]
         -47	         -24
        -216	         212
        6472	          -2
        6489	         324
         -69	        6499
         249	        6477
        6429	        6544
        6464	        6229
        1758	        5359
        1834	        5061
        5366	        4472
        5082	        4506
        4294	        1192
        4268	        1504
         912	        1831
        1204	        1741

[12, 0, 0]
         -44	         -23
        -217	         212
        6472	          -3
        6489	         323
         -70	        6498
         248	        6478
        6418	        6573
        6438	        6259
        1970	        5417
        2062	        5126
        5498	        4318
        5193	        4269
        4069	        1146
        4022	        1460
         801	        2045
        1114	        2054

[13, 0, 0]
         -41	         -22
        -218	         213
        6471	          -4
        6489	         322
         -71	        6498
         247	        6479
        6372	        6556
        6397	        6250
        2159	        5452
        2261	        5151
        5495	        4045
        5273	        4049
        3795	        1153
        3740	        1449
         742	        2249
         944	        2398

[14, 0, 0]
         -41	         -21
        -218	         214
        6472	          -4
